x,y
0.48362571866668186,2.572450475389434e-158
0.7794063144396003,5.22629746046149e-158
0.970350167270716,5.3599247754062975e-158
0.5222001125258546,3.378428929766022e-158
0.8633400553615558,4.8655863530218925e-158
0.5844121198814144,2.9771991099111827e-158
0.33831444620148704,2.121409549008297e-158
0.4601934625395898,2.5665600371119178e-158
0.7155755498484687,3.9394716519606035e-158
0.7089432554079821,3.923960720252002e-158
0.4123431678027318,3.1651333795913505e-158
0.9394734596212909,5.209670951083285e-158
0.9406849266354939,5.781079952093904e-158
0.932330046649117,5.955995261729612e-158
0.8142757606695534,4.65778926769547e-158
0.37380191308554567,2.782075092992608e-158
0.7049723511668257,4.438396212189032e-158
0.36838308619167853,2.48775429436695e-158
0.6955783874371767,3.9155341550808905e-158
0.3316337024591764,1.861833253430425e-158
0.1465332770571246,1.895861995719384e-158
0.7514329794372002,4.628150921616732e-158
0.5655724322690157,3.722312023556998e-158
0.25283980134912415,2.035301476746451e-158
0.31669812017439536,2.2455897575312386e-158
0.18533730725601513,1.849708408244609e-158
0.6610608358801617,4.747371179374022e-158
0.7142101091384335,4.1372969480876476e-158
0.050321436434003754,1.4533768047370264e-158
0.2912998504588996,2.774641547844662e-158
0.16987189631030822,2.23473895934087e-158
0.24017971387609346,1.8094884887759592e-158
0.8781184647436641,5.221732140646304e-158
0.621375183996953,3.937430289977663e-158
0.41830443157645353,2.9252420074039266e-158
0.8925437807409841,5.450137371648629e-158
0.110870329754143,1.4583476883305397e-158
0.6711347279645736,4.60420814057422e-158
0.5445589727709017,4.227344788588286e-158
0.7367827822473457,3.944745812161776e-158
0.8099938613870231,5.217843684592956e-158
0.14881292764436393,1.2495908062124746e-158
0.2953348240595063,2.2294711284578793e-158
0.14897756588740846,2.2243827570249503e-158
0.6412131981502259,4.417494075111851e-158
0.5588091111331807,3.634356381173396e-158
0.18833232850278073,1.1988808542575922e-158
0.4251888619235167,3.064729067381449e-158
0.4023633350273382,2.9595687337895215e-158
0.9433799041818351,5.605098924077434e-158
0.017088767219992026,1.321037685756319e-158
0.7491392902731411,4.819061912540613e-158
0.29328875390263376,2.77888162172338e-158
0.012504295668522169,3.1171862054517813e-159
0.7707584089584507,5.530896844283095e-158
0.16897212949852436,1.9102248524074833e-158
0.2182330622323754,1.2680997586960855e-158
0.6356271057240687,4.113308021022886e-158
0.03730451906367579,1.151086436798917e-158
0.6545128551067375,4.717112751360707e-158
0.05081457447972799,1.351511936270271e-158
0.16523001399142911,2.161437461859547e-158
0.14818795081534647,1.8026854983851664e-158
0.08434468317067845,2.2911836745950844e-159
0.7603354901378168,5.188383697918343e-158
0.3283170474964812,1.8201325927387716e-158
0.7202571019489804,4.046884270094872e-158
0.6603320488622135,4.722823899554937e-158
0.8313236173887446,4.985140608544875e-158
0.3057063011070293,2.3920230282285135e-158
0.963140317954029,5.28980915998731e-158
0.1280199522041487,1.5319801746628828e-158
0.7269323392451851,4.373875885240985e-158
0.9523344672019854,5.599837702077503e-158
0.6040104889887149,3.5767091778395037e-158
0.20096475335111513,1.3582325099270649e-158
0.6502343444362109,4.77422086649125e-158
0.9977167650208253,5.465977226296653e-158
0.9964763774883065,5.420416516865475e-158
0.40197794946638865,3.4527187984570796e-158
0.9246930191278346,6.4492435449925286e-158
0.13568226025981467,1.7006893489585086e-158
0.17305899575877676,2.314178875490671e-158
0.22262220091775656,1.2289848313042237e-158
0.3702114224948875,2.4975718790071348e-158
0.08483072585347536,7.389293003434208e-159
0.14622632639385166,2.281444187759331e-158
0.6643103414729128,4.233301914383163e-158
0.2253536894802864,1.5651259173545626e-158
0.22625857116403836,1.4507686922887862e-158
0.9816289420537841,5.166428888134659e-158
0.5715466828550183,3.185417362663045e-158
0.4741549933252767,3.2470610489580874e-158
0.040566064524206885,9.861434491038346e-159
0.2994838232472588,2.9238588108800448e-158
0.4001319419749703,3.2437211510587755e-158
0.7111382337450654,4.27601657731158e-158
0.7068947405810024,4.063241517482511e-158
0.25332951709014173,2.0413173975985042e-158
0.6511075030274341,4.270687487013611e-158
0.38908734061972594,2.7709135771374637e-158
0.6417577318078231,3.87833990537298e-158
0.7873269556318192,4.874389150537159e-158
0.7531030132583637,4.699809827117255e-158
0.01776117539930552,1.2971358623339631e-158
0.8704611309205714,5.063105478438667e-158
0.12941769313892507,1.933746184200503e-158
0.13209155719680762,5.459661548444881e-159
0.11678644717609232,8.390612618373487e-159
0.687805925413468,3.853431997791853e-158
0.2029508617705675,1.0649972176159632e-158
0.19143957169780343,1.7704755004304965e-158
0.5176105835236945,3.421000662084023e-158
0.8060803881753698,4.7719732274639365e-158
0.8671299288727763,4.598847170355747e-158
0.42972043410766186,2.6451188037540213e-158
0.8450692212577586,4.994564763659164e-158
0.4627060685156335,3.125972525623581e-158
0.5608951982263012,4.126580133144088e-158
0.25597459328314653,2.7855555645467547e-158
0.690087697149154,4.165027865797017e-158
0.30484603548619066,2.6293064615211087e-158
0.1029196024251931,2.385284500962679e-159
0.1556997569196838,1.9051063413472715e-158
0.46065656399314714,3.018287212364175e-158
0.8674018014368567,5.207622235730464e-158
0.13456219691977084,1.6011638288653787e-158
0.45400497291569436,2.888922984789966e-158
0.9070870424585239,5.928270783868101e-158
0.8177765657027557,5.138286987674266e-158
0.6758083849940645,4.801635661692784e-158
0.20601553935963357,1.18509509242839e-158
0.39712774687786684,3.1043731571115683e-158
0.5329901007534071,4.0576197436876355e-158
0.66514198453936,4.5950478078935304e-158
0.42751025678570725,3.210679179117771e-158
0.9686528852260944,5.457624726589557e-158
0.1629745014733257,2.0310570363932217e-158
0.5249676715606,3.982678265526201e-158
0.373703762033537,2.5794553621540058e-158
0.28528013916433603,2.3631268212560303e-158
0.4450477424386394,2.9302163942920387e-158
0.12791611798858443,7.869852296158179e-159
0.6741138720832826,4.503415871402281e-158
0.4066721113812908,2.6976951699991235e-158
0.5852671822887221,3.2686482808895857e-158
0.0616189065788087,1.2018071356552108e-158
0.7339976408821377,4.367376126953023e-158
0.500042854155211,3.74859570938274e-158
0.8518227792486056,5.342655263810716e-158
0.8624591036105321,4.570765677963949e-158
0.9575616828156164,5.2232479729836394e-158
0.10770665293651212,4.585478432507113e-159
0.6214631377247734,3.960706745417229e-158
0.28623013370141054,2.7030124960993636e-158
0.25490805752714285,1.998594889769229e-158
0.34086560395351984,2.344789469995311e-158
0.17297275926488387,2.31734004078288e-158
0.938801771438286,5.241948299652829e-158
0.10320399341008756,8.425358420250541e-159
0.2895229701872615,2.620708067461846e-158
0.40797987863667023,3.066074480561607e-158
0.19389412400671957,1.4915902272296765e-158
0.5803795744451458,3.681337667308671e-158
0.09897746751486851,1.2732151752879349e-158
0.13183025514663066,1.3388989894229726e-158
0.9165279680068908,6.070215114338746e-158
0.34139861427683604,1.961302697676652e-158
0.1253936676196351,1.4645912844725442e-158
0.6079666095944003,3.3214883939228226e-158
0.07508021050399684,7.47665790995947e-159
0.6477853765611251,3.795487680091902e-158
0.9519502903820505,5.651421370683672e-158
0.9930703551191631,5.485840393215156e-158
0.7614212645067695,5.130257099384142e-158
0.8951424275786845,5.668018966294069e-158
0.5614528897312402,3.4912242345462812e-158
0.5114914887229095,3.179995226944462e-158
0.12495828059135823,6.99699427942022e-159
0.8194291161863134,4.469402211761918e-158
0.119142946969364,1.2558512001293873e-158
0.8066331201348234,4.885026630009623e-158
0.6946583149605087,3.747470064583014e-158
0.9360070509657068,5.999928899534391e-158
0.13048967454901012,1.5764142319870507e-158
0.985499031277008,5.347143134790353e-158
0.09930385914770395,8.689614362753085e-159
0.1855561379814237,1.2671465296536665e-158
0.9356429902046279,6.048758355421774e-158
0.8572641646639741,4.980460808451795e-158
0.5135041302124665,3.5027282672833595e-158
0.7710206421405503,4.510625743724516e-158
0.7811906948522154,4.8200947243371895e-158
0.9239332135699194,5.740435457863272e-158
0.6862894947982655,4.1306419968913395e-158
0.871261887812942,4.858285275020464e-158
0.2208008909311056,1.1282021080348097e-158
0.4669515751274629,2.7453732873474755e-158
0.2964390914518483,2.5631822011487665e-158
0.9177767287264604,5.8262986360704485e-158
0.07881456898777549,8.74175840311482e-159
0.8282931522227551,4.392559983638892e-158
0.7552703264799211,4.87685121541828e-158
0.11869562705839505,6.308434941497916e-159
0.04348000662800471,1.297061528590862e-158
0.08966918509412583,9.329573826473502e-161
0.5384865444654238,4.435468198534298e-158
0.4485223344761882,2.6986607309220166e-158
0.015213061194841454,1.429975254013755e-158
0.5991398154212675,3.601601060557854e-158
0.18002478073199607,1.7960825620023763e-158
0.05015434832099595,6.086379009815731e-159
0.25865216650201606,2.167257570925755e-158
0.441405538671,2.9012494359013085e-158
0.5967164510493056,3.4373773972157562e-158
0.5568819182217628,3.7597996436696714e-158
0.1911348125355405,1.6224017013014635e-158
0.21125063076692918,1.7033364834628501e-158
0.7006232602399313,4.483452990759778e-158
0.11704046358838988,6.724063207268487e-159
0.6305070072297488,3.793714792332013e-158
0.8840827695741507,5.700185714956195e-158
0.7535280858756948,5.089359609405387e-158
0.33820721879857646,1.7126689256053348e-158
0.939325111174078,5.6274861428706695e-158
0.2812704206110701,2.932021776249876e-158
0.5475333024928775,3.571372930404366e-158
0.9646679437224129,5.936595328582975e-158
0.26006376462699216,2.0648638767993957e-158
0.2499323310144916,1.842774100384269e-158
0.11545398874571208,8.865140778525261e-159
0.3659346271150918,2.5135148694498094e-158
0.760768048381788,4.977566648239689e-158
0.7035962097797749,4.014718518084261e-158
0.7668919899004084,5.230073027260897e-158
0.6347103409849677,4.483346113868882e-158
0.042408576287676136,1.2081891016470246e-158
0.4461440569949014,2.5690399430538337e-158
0.8251347585367925,4.352237863214958e-158
0.5358245288213878,3.964109348279643e-158
0.05806980836646243,1.2203809698179745e-158
0.8895881652631124,5.7850471894838174e-158
0.1739152504259261,1.69848068506725e-158
0.3689311254291919,2.597387314146284e-158
0.18629565126147182,1.500960012999439e-158
0.9698867367219329,5.494040234857331e-158
0.5463207707898942,4.099528673220754e-158
0.8252433171593807,4.910521982772353e-158
0.3572736149689692,1.7535792529458942e-158
0.04709622146417804,1.192526650727619e-158
0.6931591995296563,4.194777945919238e-158
0.35056842220219026,1.6089051803272395e-158
0.011240123958142645,1.4549250482091357e-158
0.14406911401552608,2.1086395874254866e-158
0.4207862425632831,3.0965040336196908e-158
0.8544779407490637,4.394300443151731e-158
0.010871517686164397,9.006638939450716e-159
0.6257903455819362,4.434398271285793e-158
0.5121178757039339,3.5713590292247646e-158
0.640766208684389,4.155443639454855e-158
0.013510193317726576,1.150374456493073e-158
0.04803536916448517,1.3200048388310523e-158
0.9186919996103651,6.256682735861251e-158
0.3515154271757548,2.3400137499503423e-158
0.9512599655300784,5.391205983523445e-158
0.4116732277769222,3.362346152134727e-158
0.9949535102678827,6.454566109116698e-158
0.43753722338304435,3.466834166464424e-158
0.5026943820031827,3.4012220798544143e-158
0.0384696070446779,1.0462892151667711e-158
0.827301247294634,4.533488611075704e-158
0.5915165922157748,3.4679984253098103e-158
0.7856575567821952,4.934971033941048e-158
0.3822879785202617,2.412773725232848e-158
0.8901967338518197,5.706281844221069e-158
0.13900794426887703,1.9658637668419247e-158
0.40622472344362187,3.4038520721716307e-158
0.6311392216176207,4.297986411168418e-158
0.7425951169860527,4.361342134183439e-158
0.23461689885931217,1.6215719205123371e-158
0.9125495845594565,6.1515232239514595e-158
0.24202776550394167,1.5646374664870736e-158
0.9432747308246308,5.481206595562207e-158
0.18692386257249696,1.994799832261721e-158
0.5329295197183406,3.772049217706839e-158
0.163720735454919,2.2827468470268854e-158
0.691753187547708,3.8274509933540785e-158
0.8602650957576433,4.795526817641138e-158
0.7835799347780766,5.970744114735926e-158
0.5696056972973728,3.406170972531664e-158
0.8444766300486772,4.530275490550653e-158
0.9352766252444702,5.967792409491461e-158
0.2725440734109549,2.772849402343543e-158
0.9349867439886822,6.240893730687162e-158
0.4427850135957997,2.8789559684885655e-158
0.15329324861469124,2.4439241933364584e-158
0.761349304145896,5.366165424794169e-158
0.42705919985634344,3.27660759483314e-158
0.04878570230563385,1.0615897855120152e-158
0.7800824528037801,4.623870287989683e-158
0.08840661724512919,8.623151821649455e-159
0.6626294074339012,4.734617618786587e-158
0.05775685088048417,1.5450835364743076e-158
0.722096105122598,3.984217335440419e-158
0.9665717852094429,5.2861650144870244e-158
0.8064533889698297,5.47277790106891e-158
0.5551552936823815,3.865406814767433e-158
0.3196568980514169,2.214451452937561e-158
0.8909775667076704,5.94457884233846e-158
0.9020470756717281,5.869609573394355e-158
0.0904442170405268,5.50012935454957e-159
0.3257974315046173,2.7049939559066627e-158
0.17995408820744227,1.0308627818816175e-158
0.5433327869146282,4.160381655828988e-158
0.060456437392782926,1.0683722718204148e-158
0.6842837629784222,4.578222203578238e-158
0.7016193597846345,4.162364267371088e-158
0.9425812911236207,5.719119467079622e-158
0.3286665690380943,2.0498134740739573e-158
0.009484089944971007,8.439933550723153e-159
0.7988972842930244,5.816300064430885e-158
0.289554361025009,2.770714927533163e-158
0.9949298723149914,5.359416619751126e-158
0.9512503325396964,5.213495032113844e-158
0.0028201072276443986,1.4568672585690204e-158
0.6541283575039826,4.3211848245885085e-158
0.7951205439121561,5.359841958579578e-158
0.3356808666157852,2.150293631668066e-158
0.2855460151258757,2.4580059699685088e-158
0.030858257419142256,8.184824090891223e-159
0.8330084726778973,4.770862446205135e-158
0.4147795068582664,3.138304739787259e-158
0.5736618787820659,3.2347570853351346e-158
0.3948293450549339,2.763009134809268e-158
0.443649047484275,3.202177578355755e-158
0.23629398870600954,1.7359128926420917e-158
0.5049230315089881,3.27890111712256e-158
0.458364774179306,3.2229642765561197e-158
0.31993821396477706,1.772260837304381e-158
0.37686127313839607,3.2036578284173406e-158
0.941573993426187,5.5269332652933475e-158
0.31508224775543936,2.0865111820597275e-158
0.23433051324811963,2.0158017099500824e-158
0.3055686005220922,2.7207090309648066e-158
0.467397543153859,2.6616515716503936e-158
0.41551251216178753,3.4784408731492464e-158
0.2670435806966158,2.5068823657819897e-158
0.2094194734489618,9.8481090614876e-159
0.2831346145783846,2.8911755581273534e-158
0.396783466548746,3.2438486660863336e-158
0.6727224365769353,4.387240251524666e-158
0.9140392351795337,5.53073128029023e-158
0.04077894618809582,1.3260302573171036e-158
0.6933425441966917,3.5923739727703635e-158
0.8540282176388135,4.964343296311148e-158
0.9394513352994559,5.603659157726229e-158
0.48915167325473063,3.405455713547439e-158
0.6009324871348117,3.138373145338643e-158
0.193748408738052,2.2016749979739675e-158
0.0459064661326041,1.376264949212805e-158
0.5641940954032956,3.817907331258398e-158
0.44442488177502987,3.1058000849727806e-158
0.15767703906671057,2.338104712414665e-158
0.7435452493856648,4.448305269036609e-158
0.7549009055193177,5.089955744680746e-158
0.6177012618360446,3.4030157547134e-158
0.16692094625826362,2.0684859267375163e-158
0.81220815087417,5.050223765937921e-158
0.769976018567572,5.346588833400894e-158
0.29033088873350527,2.59252160840121e-158
0.041875702822560916,1.1553880098334484e-158
0.6320926512749471,3.895952927248325e-158
0.8526043799646337,4.532340226401879e-158
0.5552299958957522,4.218164411628704e-158
0.9706675293796018,5.605875183051263e-158
0.575990758906136,4.0191754989854144e-158
0.7761933172112225,5.278669729400197e-158
0.49641518336082063,3.5426120713497386e-158
0.9147967323048333,5.808058198109789e-158
0.5395767845559859,4.064058425406886e-158
0.22403458837999038,1.8097285782109127e-158
0.770954748735876,4.834755142944909e-158
0.8082345947341615,5.669155201613364e-158
0.9640088514918882,5.016197493763616e-158
0.6675613471131673,4.463344623685352e-158
0.15087372289378523,2.0402328756336164e-158
0.1256522391583994,8.202168188779419e-159
0.20348424774007023,1.3116438012825173e-158
0.9880754002502655,5.283301423059141e-158
0.4621670764824377,2.6476340114443515e-158
0.28147493794359824,2.7510703314742434e-158
0.5557359178748368,4.195718807708446e-158
0.6465234335999632,4.463794516352049e-158
0.6563701385264045,5.260940634445297e-158
0.447274556893729,2.89652920634428e-158
0.25632265764107354,2.1381673630729775e-158
0.7042354547638802,4.301077719036776e-158
0.7712881868506535,5.209009760933738e-158
0.06251077970991058,8.196072833098907e-159
0.18400039796581344,1.7781339019969835e-158
0.6127220405816538,3.3947288113855943e-158
0.8966443136027298,6.045375234262677e-158
0.6287919487114706,3.675221588630323e-158
0.4444623410839812,2.486313036354374e-158
0.8086876009346551,4.918163998535784e-158
0.9988868863767769,5.72846378204547e-158
0.0708328666290759,1.1361451225939204e-158
0.19030159811853867,2.227437805814682e-158
0.8097551029234981,4.786085132668917e-158
0.2977198604002432,2.49001589312211e-158
0.9322549769946541,5.591358085650003e-158
0.060807948107536994,9.374299612732603e-159
0.5987367453576729,2.932117287479287e-158
0.1735200621486486,2.016780162645944e-158
0.34711041688770566,2.3838800024159305e-158
0.5401498593428248,4.072954469025364e-158
0.387240394741738,3.060874080061396e-158
0.5131662273639507,3.2927614706397695e-158
0.12673955087631597,1.0513139130589667e-158
0.7121641079592973,3.368307496895724e-158
0.3674103811714514,2.8766776818083214e-158
0.9109259300771912,6.663923247965254e-158
0.924853910217221,5.379943590236236e-158
0.9741309469862764,5.215433013261684e-158
0.46844047098244335,2.816698833775788e-158
0.7975409946340408,5.526248265065566e-158
0.3948161377283983,2.8896555111407864e-158
0.6211627935829226,3.842635803076383e-158
0.024095284263282227,1.8983406926057242e-158
0.49421431897340584,3.0801293784235494e-158
0.03837100497762039,1.2354286114437508e-158
0.30557718072573065,2.666945090566998e-158
0.382958310436492,2.425470812895577e-158
0.26570677675451276,2.2283423358561026e-158
0.8395125499797808,4.576751749768959e-158
0.09969500258578994,1.0838819535810223e-158
0.7597924120320095,5.3589818674392784e-158
0.2709608436931636,2.224242195353514e-158
0.8133936488067705,4.786422250217131e-158
0.960077815591762,4.663743339835228e-158
0.18452665761160203,2.0862318611643877e-158
0.23113445064861127,1.3402912113606404e-158
0.16092104474288638,2.027756045162008e-158
0.34126301569845846,2.4107621005735717e-158
0.8198808337866498,4.598528617880647e-158
0.5214624772738178,4.3815351413416156e-158
0.2634928534805249,2.3063706210597334e-158
0.19977822613282745,2.073228849560662e-158
0.9864349839183199,5.767781006672601e-158
0.5578826616924938,3.919114059868561e-158
0.6861371774395351,4.192758481945791e-158
0.43604731630487886,3.201984384697614e-158
0.18779405375173988,1.3824862229103405e-158
0.2916579710933641,2.7540584153677747e-158
0.8850357324502639,5.6904269711695086e-158
0.1966186846841076,1.4277519661144275e-158
0.621173364703825,3.722806927338046e-158
0.0567678384953896,5.833708257980325e-159
0.6119260731014123,3.4519859299322905e-158
0.031930786314196574,1.53385691141282e-158
0.17077618115783777,2.018950740914239e-158
0.09220711645000639,6.184879459434072e-159
0.26033545387865936,2.5808147426130455e-158
0.8925158669263227,5.911606420259315e-158
0.3992853447611733,3.741638170948447e-158
0.5069118420307631,3.6072501895924742e-158
0.6248196180653047,4.103869802204998e-158
0.7202303139166077,3.894462925404075e-158
0.006427673261987104,5.379168677805634e-159
0.1653640106931292,2.4983874781937905e-158
0.03768863009572064,1.5889710847245714e-158
0.2686448917426413,2.388507604049761e-158
0.20726107214928044,1.1667470989209075e-158
0.29122315958955663,2.449204387536371e-158
0.5311204764138067,3.5989606538658396e-158
0.18031631217425756,1.7927232672951953e-158
0.026423599613446258,1.3722023821317398e-158
0.5209588412556031,3.6960410970541094e-158
0.7003123507823955,3.747372205552495e-158
0.5386266211267773,3.912338410648638e-158
0.3417081083110932,2.3435006668958278e-158
0.42791805414769757,3.1861720155311363e-158
0.581431730747736,3.699452677926012e-158
0.41741768540040436,3.363955181954878e-158
0.15130165793744574,2.033321374208099e-158
0.7580577766920179,4.183869419127728e-158
0.647319322739976,4.8378407118175215e-158
0.44669455743261827,3.0101322527038004e-158
0.22270207657970684,1.3498766259788986e-158
0.026563820943428417,1.3898454305879006e-158
0.16599178909738696,1.722389329473591e-158
0.5653418457897371,3.303497082485011e-158
0.4362108750536165,2.71917954570036e-158
0.3010961939507392,2.7504836241537215e-158
0.7909364786162811,5.316549898535578e-158
0.3923068150893287,3.1424221281443568e-158
0.026982665750332854,8.85499300207745e-159
0.9550530892840023,4.71241521839876e-158
0.38751036817777224,2.864475691615348e-158
0.7460889741488292,4.43108017485391e-158
0.9867799539175217,5.064011403247689e-158
0.3313521569266975,1.9157223445337614e-158
0.5713416292328175,3.092754758642335e-158
0.002823280972661936,5.158451570951498e-159
0.9028828134231258,5.473473813051203e-158
0.5094297346918035,3.4683323836278526e-158
0.9215901794940558,6.49401557516854e-158
0.1763465119831222,1.9888114809973998e-158
0.39100672520555063,3.5455891692462638e-158
0.7111057481731268,3.5161745014024067e-158
0.7500622243103227,4.616679962193929e-158
0.6953825049282342,4.5304866901406e-158
0.7800623525769511,5.533798739026567e-158
0.7885677447168784,5.228109366446902e-158
0.5255681628936129,3.864537719302723e-158
0.7178312886613933,4.186584911380677e-158
0.5318220629156195,4.311604532751115e-158
0.565035904030144,3.953672268105144e-158
0.07240171846797366,1.0287118709701682e-158
0.30306397422668896,2.6442788532447873e-158
0.7765854631094274,4.541711679126398e-158
0.7263320232939567,4.1325650958525204e-158
0.1936717190445874,1.7811680812212086e-158
0.05604664761306164,1.0205746900273296e-158
0.14182278204244844,1.662350674072257e-158
0.2556877214945997,2.5836716793014233e-158
0.19623103625939703,1.316575103247565e-158
0.6840705194381227,4.641759605028938e-158
